Date,Open,High,Low,Close,Adj Close,Volume
2022-04-14,12.920000,12.920000,12.410000,12.420000,12.420000,23284100
2022-04-18,12.350000,12.415000,11.880000,12.150000,12.150000,25395600
2022-04-19,12.080000,13.020000,12.070000,12.910000,12.910000,31753900
2022-04-20,13.080000,13.170000,12.740000,12.790000,12.790000,31528600
2022-04-21,13.020000,13.330000,12.225000,12.330000,12.330000,32009000
2022-04-22,12.330000,12.730000,11.860000,11.960000,11.960000,30386100
2022-04-25,11.830000,12.160000,11.680000,12.110000,12.110000,31727600
2022-04-26,11.940000,12.050000,11.100000,11.120000,11.120000,38666500
2022-04-27,11.010000,11.195000,10.530000,10.560000,10.560000,54508500
2022-04-28,10.690000,11.045000,10.370000,10.950000,10.950000,40074500
2022-04-29,10.900000,11.230000,10.360000,10.400000,10.400000,30937500
2022-05-02,10.380000,10.755000,10.180000,10.740000,10.740000,41193800
2022-05-03,10.690000,10.980000,10.440000,10.550000,10.550000,31372700
2022-05-04,10.530000,11.010000,10.080000,10.980000,10.980000,43239900
2022-05-05,10.800000,10.800000,9.980000,10.120000,10.120000,40523600
2022-05-06,10.000000,10.050000,9.420000,9.480000,9.480000,69691300
2022-05-09,7.780000,7.850000,7.320000,7.460000,7.460000,170871700
2022-05-10,7.560000,7.703000,6.930000,7.290000,7.290000,86932400
2022-05-11,7.280000,7.540000,6.660000,6.710000,6.710000,72894900
2022-05-12,6.550000,7.380000,6.440000,7.340000,7.340000,82147300
2022-05-13,7.520000,8.350000,7.520000,8.340000,8.340000,69242700
2022-05-16,8.170000,8.430000,8.010000,8.040000,8.040000,46153200
2022-05-17,8.100000,8.460000,8.010000,8.360000,8.360000,38620800
2022-05-18,8.210000,8.430000,7.920000,8.010000,8.010000,29304600
2022-05-19,7.970000,8.581000,7.945000,8.310000,8.310000,35780900
2022-05-20,8.260000,8.400000,7.710000,8.080000,8.080000,40879100
2022-05-23,8.010000,8.170000,7.800000,8.010000,8.010000,27755200
2022-05-24,7.980000,7.990000,7.370000,7.550000,7.550000,47218700
2022-05-25,7.520000,8.018000,7.510000,7.960000,7.960000,35068900
2022-05-26,7.840000,8.400000,7.770000,8.360000,8.360000,39738900
2022-05-27,8.500000,8.850000,8.434000,8.850000,8.850000,37064000
2022-05-31,8.970000,9.100000,8.560000,8.680000,8.680000,41672300
2022-06-01,8.720000,8.979000,8.380000,8.460000,8.460000,34438100
2022-06-02,8.540000,9.390000,8.461000,9.300000,9.300000,41347000
2022-06-03,9.040000,9.250000,8.860000,8.940000,8.940000,36632300
2022-06-06,9.110000,9.210000,8.780000,8.980000,8.980000,35101100
2022-06-07,8.890000,9.140000,8.730000,9.130000,9.130000,28049400
2022-06-08,9.180000,9.420000,9.090000,9.180000,9.180000,29056300
2022-06-09,9.130000,9.160000,8.670000,8.680000,8.680000,30527400
2022-06-10,8.480000,8.580000,8.140000,8.260000,8.260000,30225800
2022-06-13,7.990000,8.000000,7.500000,7.640000,7.640000,40943000
2022-06-14,7.735000,7.980000,7.585000,7.820000,7.820000,30564100
2022-06-15,7.920000,8.300000,7.815000,8.120000,8.120000,38235300
2022-06-16,7.840000,7.985000,7.580000,7.670000,7.670000,36793500
2022-06-17,7.700000,8.330000,7.690000,8.240000,8.240000,45518000
2022-06-21,8.590000,9.050000,8.560000,8.710000,8.710000,48887600
2022-06-22,8.520000,9.285000,8.450000,9.010000,9.010000,43430600
2022-06-23,9.020000,9.500000,8.840000,9.460000,9.460000,44618000
2022-06-24,9.530000,10.200000,9.480000,10.190000,10.190000,67826000
2022-06-27,10.150000,10.160000,9.510000,9.620000,9.620000,44768000
2022-06-28,9.570000,9.880000,9.190000,9.310000,9.310000,45589000
2022-06-29,9.350000,9.420000,9.070000,9.230000,9.230000,40408700
2022-06-30,9.020000,9.190000,8.720000,9.070000,9.070000,33636400
2022-07-01,9.110000,9.430000,9.031000,9.270000,9.270000,33504400
2022-07-05,9.140000,10.100000,9.000000,10.070000,10.070000,55854800
2022-07-06,10.010000,10.310000,9.740000,9.800000,9.800000,54604300
2022-07-07,9.760000,10.280000,9.750000,10.180000,10.180000,35672500
2022-07-08,9.920000,10.380000,9.830000,10.170000,10.170000,36737100
2022-07-11,9.980000,9.994000,9.530000,9.560000,9.560000,34015100
2022-07-12,9.660000,9.960000,9.270000,9.490000,9.490000,42765800
2022-07-13,9.220000,9.550000,9.050000,9.280000,9.280000,32461300
2022-07-14,9.230000,9.280000,8.850000,8.900000,8.900000,26702100
2022-07-15,9.010000,9.120000,8.650000,9.040000,9.040000,34918100
2022-07-18,9.250000,9.450000,9.005000,9.030000,9.030000,32428400
2022-07-19,9.150000,9.370000,8.890000,9.340000,9.340000,29033800
2022-07-20,9.440000,10.200000,9.440000,10.110000,10.110000,40845200
2022-07-21,10.370000,10.760000,10.220000,10.490000,10.490000,51691200
2022-07-22,10.350000,10.570000,9.730000,9.840000,9.840000,38915500
2022-07-25,9.830000,9.850000,9.520000,9.680000,9.680000,21485000
2022-07-26,9.660000,9.660000,9.380000,9.400000,9.400000,21997800
2022-07-27,9.670000,10.030000,9.500000,10.020000,10.020000,29810900
2022-07-28,10.030000,10.200000,9.740000,10.130000,10.130000,27172900
2022-07-29,10.010000,10.350000,9.920000,10.350000,10.350000,31106600
2022-08-01,10.250000,10.700000,10.122000,10.470000,10.470000,31694700
2022-08-02,10.320000,11.230000,10.260000,10.920000,10.920000,40958800
2022-08-03,11.080000,11.340000,11.040000,11.200000,11.200000,35796500
2022-08-04,11.190000,11.410000,11.030000,11.320000,11.320000,32093400
2022-08-05,11.010000,11.620000,10.850000,11.450000,11.450000,50264800
2022-08-08,9.770000,10.400000,9.710000,9.820000,9.820000,125272600
2022-08-09,9.540000,9.570000,9.010000,9.250000,9.250000,58788900
2022-08-10,9.510000,9.660000,9.320000,9.590000,9.590000,46054900
2022-08-11,9.760000,10.050000,9.400000,9.420000,9.420000,44790900
2022-08-12,9.550000,9.970000,9.420000,9.910000,9.910000,30638200
2022-08-15,9.820000,10.100000,9.760000,9.910000,9.910000,33263400
2022-08-16,9.850000,9.880000,9.360000,9.740000,9.740000,40603900
2022-08-17,9.560000,9.619000,9.330000,9.430000,9.430000,33933600
2022-08-18,9.420000,9.470000,9.120000,9.150000,9.150000,26365600
2022-08-19,9.000000,9.010000,8.480000,8.510000,8.510000,40560200
2022-08-22,8.320000,8.400000,8.060000,8.070000,8.070000,37824900
2022-08-23,8.100000,8.280000,8.000000,8.010000,8.010000,25658500
2022-08-24,8.040000,8.360000,7.980000,8.100000,8.100000,26576400
2022-08-25,8.220000,8.430000,8.050000,8.420000,8.420000,25635600
2022-08-26,8.420000,8.430000,7.930000,7.940000,7.940000,34150400
2022-08-29,7.820000,7.998000,7.760000,7.810000,7.810000,28566200
2022-08-30,7.930000,7.975000,7.680000,7.790000,7.790000,27189200
2022-08-31,7.950000,8.000000,7.700000,7.720000,7.720000,28691500
2022-09-01,7.610000,7.620000,7.220000,7.490000,7.490000,39079700
2022-09-02,7.670000,7.670000,7.350000,7.400000,7.400000,25965000
2022-09-06,7.450000,7.460000,7.170000,7.280000,7.280000,30429400
2022-09-07,7.270000,7.430000,7.180000,7.390000,7.390000,30330000
2022-09-08,7.330000,7.530000,7.270000,7.530000,7.530000,26303600
2022-09-09,7.680000,7.820000,7.640000,7.790000,7.790000,27822300
2022-09-12,7.860000,8.030000,7.820000,8.010000,8.010000,30544800
2022-09-13,7.630000,7.660000,7.450000,7.480000,7.480000,29770700
2022-09-14,7.450000,7.630000,7.330000,7.630000,7.630000,29422500
2022-09-15,7.470000,8.100000,7.450000,8.010000,8.010000,51700600
2022-09-16,7.750000,7.930000,7.640000,7.780000,7.780000,42155500
2022-09-19,7.640000,7.860000,7.580000,7.860000,7.860000,29238800
2022-09-20,7.780000,7.915000,7.600000,7.620000,7.620000,30349600
2022-09-21,7.720000,8.070000,7.655000,7.690000,7.690000,36814500
2022-09-22,7.740000,7.740000,7.240000,7.370000,7.370000,49138300
2022-09-23,7.200000,7.420000,7.130000,7.400000,7.400000,34197300
2022-09-26,7.350000,7.830000,7.350000,7.530000,7.530000,45429800
2022-09-27,7.690000,7.835000,7.460000,7.630000,7.630000,31794700
2022-09-28,7.630000,8.000000,7.620000,7.940000,7.940000,31955900
2022-09-29,8.050000,8.330000,7.780000,8.080000,8.080000,57845800
2022-09-30,8.010000,8.500000,7.971000,8.130000,8.130000,47454800
2022-10-03,8.145000,8.300000,7.970000,8.240000,8.240000,35524000
2022-10-04,8.480000,8.610000,8.340000,8.460000,8.460000,36313300
2022-10-05,8.260000,8.485000,8.075000,8.420000,8.420000,37790200
2022-10-06,8.400000,8.600000,8.315000,8.470000,8.470000,27653400
2022-10-07,8.260000,8.280000,8.110000,8.150000,8.150000,29550500
2022-10-10,8.170000,8.180000,7.880000,8.060000,8.060000,26923300
2022-10-11,7.990000,8.295000,7.700000,8.040000,8.040000,40775800
2022-10-12,8.060000,8.100000,7.820000,8.070000,8.070000,30201600
2022-10-13,7.740000,8.200000,7.565000,8.080000,8.080000,36040900
2022-10-14,8.230000,8.310000,7.530000,7.530000,7.530000,37430100
2022-10-17,7.710000,8.060000,7.690000,7.940000,7.940000,31751700
2022-10-18,8.150000,8.330000,8.040000,8.160000,8.160000,37120400
2022-10-19,8.060000,8.125000,7.845000,7.910000,7.910000,26594000
2022-10-20,7.730000,8.260000,7.730000,8.040000,8.040000,26689500
2022-10-21,7.930000,8.320000,7.810000,8.290000,8.290000,30705700
2022-10-24,8.300000,8.300000,8.010000,8.270000,8.270000,28062200
2022-10-25,8.360000,8.660000,8.360000,8.660000,8.660000,31001500
2022-10-26,8.480000,9.050000,8.390000,8.570000,8.570000,33530900
2022-10-27,8.680000,8.780000,8.460000,8.600000,8.600000,28940800
2022-10-28,8.550000,8.660000,8.365000,8.640000,8.640000,20697400
2022-10-31,8.590000,8.830000,8.430000,8.790000,8.790000,31376100
2022-11-01,8.990000,9.060000,8.560000,8.650000,8.650000,29800000
2022-11-02,8.700000,8.760000,8.200000,8.220000,8.220000,36042600
2022-11-03,8.070000,8.300000,7.870000,8.080000,8.080000,36419500
2022-11-04,8.190000,8.200000,7.650000,7.930000,7.930000,64338900
2022-11-07,7.780000,7.850000,6.890000,7.020000,7.020000,99332800
2022-11-08,7.080000,7.420000,6.910000,7.210000,7.210000,56353900
2022-11-09,7.120000,7.185000,6.950000,6.980000,6.980000,42517300
2022-11-10,7.460000,7.970000,7.430000,7.640000,7.640000,58579800
2022-11-11,7.480000,8.420000,7.375000,8.410000,8.410000,55324100
2022-11-14,8.180000,8.320000,7.953000,8.100000,8.100000,37402700
2022-11-15,8.450000,8.470000,8.155000,8.340000,8.340000,34454100
2022-11-16,8.180000,8.240000,8.000000,8.060000,8.060000,28436000
2022-11-17,7.830000,7.880000,7.525000,7.620000,7.620000,33746500
2022-11-18,7.760000,7.790000,7.310000,7.390000,7.390000,27245200
2022-11-21,7.310000,7.320000,7.070000,7.190000,7.190000,36605600
2022-11-22,7.180000,7.250000,6.980000,7.220000,7.220000,27327800
2022-11-23,7.250000,7.420000,7.120000,7.370000,7.370000,24182900
2022-11-25,7.320000,7.339000,7.190000,7.280000,7.280000,10824400
2022-11-28,7.230000,7.400000,7.150000,7.160000,7.160000,19438000
2022-11-29,7.200000,7.300000,7.050000,7.080000,7.080000,22150800
2022-11-30,7.140000,7.510000,7.033000,7.500000,7.500000,32745700
2022-12-01,7.510000,7.880000,7.470000,7.860000,7.860000,34424400
2022-12-02,7.615000,7.760000,7.500000,7.660000,7.660000,18794000
2022-12-05,7.620000,7.695000,7.105000,7.190000,7.190000,32158200
2022-12-06,7.190000,7.195000,6.880000,6.990000,6.990000,32868100
2022-12-07,7.080000,7.350000,7.020000,7.070000,7.070000,28351600
2022-12-08,7.100000,7.270000,6.940000,7.120000,7.120000,23107700
2022-12-09,7.060000,7.190000,7.030000,7.110000,7.110000,23367300
2022-12-12,7.110000,7.310000,7.090000,7.290000,7.290000,22672400
2022-12-13,7.730000,7.970000,7.490000,7.500000,7.500000,41033800
2022-12-14,7.500000,7.600000,7.265000,7.350000,7.350000,22653800
2022-12-15,7.170000,7.298000,7.010000,7.010000,7.010000,25417100
2022-12-16,7.020000,7.080000,6.760000,6.900000,6.900000,32655600
2022-12-19,6.800000,6.830000,6.320000,6.350000,6.350000,41511600
2022-12-20,6.290000,6.540000,6.200000,6.310000,6.310000,30215600
2022-12-21,6.240000,6.520000,6.040000,6.500000,6.500000,34408600
2022-12-22,6.370000,6.380000,6.180000,6.320000,6.320000,28066000
2022-12-23,6.270000,6.300000,6.070000,6.290000,6.290000,20419000
2022-12-27,6.150000,6.220000,5.920000,6.000000,6.000000,34573300
2022-12-28,5.980000,6.170000,5.950000,6.070000,6.070000,30096800
2022-12-29,6.100000,6.525000,6.100000,6.400000,6.400000,42694200
2022-12-30,6.190000,6.420000,6.190000,6.420000,6.420000,27830900
2023-01-03,6.580000,6.640000,6.275000,6.390000,6.390000,29969900
2023-01-04,6.480000,6.675000,6.370000,6.580000,6.580000,31660500
2023-01-05,6.450000,6.490000,6.250000,6.320000,6.320000,34186000
2023-01-06,6.400000,6.450000,6.090000,6.400000,6.400000,30596400
2023-01-09,6.490000,6.670000,6.400000,6.500000,6.500000,31028900
2023-01-10,6.500000,6.720000,6.490000,6.700000,6.700000,28236600
2023-01-11,6.840000,6.990000,6.760000,6.980000,6.980000,25936700
2023-01-12,7.010000,7.050000,6.780000,7.010000,7.010000,30152500
2023-01-13,6.840000,7.010000,6.810000,6.960000,6.960000,20981000
2023-01-17,6.990000,7.150000,6.730000,7.070000,7.070000,30910300
2023-01-18,7.155000,7.300000,6.880000,6.900000,6.900000,32743400
2023-01-19,6.800000,6.895000,6.670000,6.730000,6.730000,24841700
2023-01-20,6.760000,7.060000,6.720000,7.020000,7.020000,28751700
2023-01-23,7.030000,7.410000,6.991000,7.380000,7.380000,31633300
2023-01-24,7.000000,7.420000,7.000000,7.020000,7.020000,22649500
2023-01-25,6.920000,7.270000,6.690000,7.220000,7.220000,37147900
2023-01-26,7.370000,7.450000,7.040000,7.240000,7.240000,28005600
2023-01-27,7.190000,7.730000,7.140000,7.550000,7.550000,37555200
2023-01-30,7.500000,7.610000,7.360000,7.370000,7.370000,28567800
2023-01-31,7.410000,7.820000,7.380000,7.780000,7.780000,40984000
2023-02-01,7.730000,8.220000,7.680000,8.200000,8.200000,50123700
2023-02-02,8.510000,9.210000,8.470000,8.990000,8.990000,71889700
2023-02-03,8.540000,8.900000,8.373000,8.410000,8.410000,64785500
2023-02-06,8.310000,8.535000,8.240000,8.310000,8.310000,38845500
2023-02-07,8.330000,8.410000,8.060000,8.330000,8.330000,42201800
2023-02-08,8.250000,8.570000,8.170000,8.220000,8.220000,35105500
2023-02-09,8.340000,8.430000,7.940000,7.950000,7.950000,33366700
2023-02-10,7.790000,7.860000,7.460000,7.510000,7.510000,43042400
2023-02-13,7.580000,7.775000,7.450000,7.610000,7.610000,87397100
2023-02-14,8.590000,9.295000,8.230000,9.220000,9.220000,216055200
2023-02-15,9.160000,10.230000,9.110000,10.110000,10.110000,153210400
2023-02-16,9.650000,10.310000,9.600000,9.710000,9.710000,88638800
2023-02-17,9.570000,9.710000,9.085000,9.200000,9.200000,62137800
2023-02-21,9.010000,9.100000,8.400000,8.470000,8.470000,65226600
2023-02-22,8.480000,8.625000,8.160000,8.360000,8.360000,55346000
2023-02-23,8.420000,8.480000,7.910000,8.170000,8.170000,60015500
2023-02-24,7.940000,8.200000,7.870000,8.090000,8.090000,41518600
2023-02-27,8.120000,8.230000,7.960000,8.030000,8.030000,35270000
2023-02-28,7.960000,8.097000,7.800000,7.840000,7.840000,32937000
2023-03-01,7.830000,7.910000,7.690000,7.690000,7.690000,27939100
2023-03-02,7.590000,8.030000,7.560000,7.970000,7.970000,36538700
2023-03-03,8.000000,8.500000,8.000000,8.330000,8.330000,43229100
2023-03-06,8.340000,8.450000,8.200000,8.280000,8.280000,28316200
2023-03-07,8.275000,8.425000,8.190000,8.280000,8.280000,26819600
2023-03-08,8.360000,8.580000,8.060000,8.130000,8.130000,38723600
2023-03-09,8.070000,8.260000,7.680000,7.690000,7.690000,29005900
2023-03-10,7.590000,7.680000,7.280000,7.350000,7.350000,41953600
2023-03-13,7.290000,8.150000,7.190000,7.870000,7.870000,63183500
2023-03-14,8.050000,8.140000,7.780000,7.890000,7.890000,33460100
2023-03-15,7.810000,7.990000,7.700000,7.900000,7.900000,28217400
2023-03-16,8.010000,8.080000,7.860000,7.980000,7.980000,20255400
2023-03-17,7.930000,8.030000,7.840000,7.880000,7.880000,20920800
2023-03-20,7.765000,8.095000,7.720000,8.080000,8.080000,25497400
2023-03-21,8.200000,8.510000,8.170000,8.450000,8.450000,27104500
2023-03-22,8.440000,8.620000,8.200000,8.210000,8.210000,34151000
2023-03-23,8.320000,8.560000,8.160000,8.330000,8.330000,22662200
2023-03-24,8.290000,8.350000,8.060000,8.200000,8.200000,17901200
2023-03-27,8.150000,8.320000,7.940000,8.040000,8.040000,20666800
2023-03-28,8.060000,8.120000,7.970000,8.000000,8.000000,14860500
2023-03-29,8.090000,8.250000,8.051000,8.220000,8.220000,15339700
2023-03-30,8.330000,8.380000,8.050000,8.150000,8.150000,21001600
2023-03-31,8.150000,8.480000,8.080000,8.450000,8.450000,26174800
2023-04-03,8.370000,8.530000,8.210000,8.380000,8.380000,22512000
2023-04-04,8.530000,8.540000,8.230000,8.350000,8.350000,23961200
2023-04-05,8.630000,8.650000,7.840000,7.980000,7.980000,54946900
2023-04-06,7.880000,8.140000,7.790000,8.090000,8.090000,23488600
2023-04-10,8.000000,8.440000,7.900000,8.390000,8.390000,29184700
2023-04-11,8.350000,8.790000,8.340000,8.610000,8.610000,35617900
2023-04-12,8.750000,8.775000,8.300000,8.330000,8.330000,28771300
2023-04-13,8.500000,8.700000,8.430000,8.580000,8.580000,27983300
2023-04-14,8.530000,8.910000,8.470000,8.810000,8.810000,42364500
2023-04-17,8.810000,9.040000,8.780000,8.800000,8.800000,26047500
2023-04-18,8.930000,9.020000,8.720000,8.730000,8.730000,21185300
2023-04-19,8.580000,8.658000,8.480000,8.490000,8.490000,18193700
2023-04-20,8.290000,8.500000,8.130000,8.150000,8.150000,23573000
2023-04-21,8.140000,8.220000,8.090000,8.180000,8.180000,14896700
2023-04-24,8.160000,8.250000,7.940000,8.100000,8.100000,20439300
2023-04-25,8.000000,8.020000,7.730000,7.740000,7.740000,21849100
2023-04-26,7.870000,7.910000,7.650000,7.740000,7.740000,21396700
2023-04-27,7.830000,7.910000,7.720000,7.820000,7.820000,21385500
2023-04-28,7.770000,8.000000,7.620000,7.750000,7.750000,24924400
2023-05-01,7.750000,7.820000,7.660000,7.780000,7.780000,19134200
2023-05-02,7.720000,7.910000,7.430000,7.590000,7.590000,38008000
2023-05-03,7.620000,7.680000,7.450000,7.560000,7.560000,24322400
2023-05-04,7.470000,7.520000,7.280000,7.380000,7.380000,29989300
2023-05-05,7.440000,7.550000,7.320000,7.410000,7.410000,45601300
2023-05-08,7.640000,7.855000,7.590000,7.740000,7.740000,105304000
2023-05-09,9.220000,9.690000,8.655000,9.550000,9.550000,223573300
2023-05-10,9.730000,10.300000,9.460000,9.940000,9.940000,149375000
2023-05-11,10.140000,10.159000,9.710000,9.880000,9.880000,73754100
2023-05-12,9.860000,10.010000,9.470000,9.500000,9.500000,62031700
2023-05-15,9.210000,9.600000,9.020000,9.520000,9.520000,53555500
2023-05-16,9.400000,9.630000,9.350000,9.470000,9.470000,42311900
2023-05-17,9.540000,10.285000,9.460000,10.250000,10.250000,63834500
2023-05-18,10.460000,11.810000,10.390000,11.740000,11.740000,171402300
2023-05-19,11.970000,12.410000,11.520000,11.710000,11.710000,148321300
2023-05-22,11.620000,12.105000,11.390000,11.840000,11.840000,76377100
2023-05-23,11.950000,13.420000,11.870000,12.640000,12.640000,148701800
2023-05-24,12.050000,12.430000,11.820000,12.230000,12.230000,90496900
2023-05-25,13.180000,13.220000,12.340000,12.840000,12.840000,106557800
2023-05-26,12.840000,14.195000,12.820000,13.650000,13.650000,127311200
2023-05-30,14.440000,15.005000,14.240000,14.710000,14.710000,159089300
2023-05-31,14.190000,14.790000,13.820000,14.710000,14.710000,130392200
2023-06-01,14.460000,15.220000,14.200000,14.540000,14.540000,126015100
2023-06-02,14.650000,15.030000,14.160000,14.520000,14.520000,79328400
2023-06-05,14.365000,15.700000,14.365000,15.240000,15.240000,109017800
2023-06-06,15.300000,15.580000,14.920000,15.460000,15.460000,74284300
2023-06-07,16.010000,17.160000,14.520000,14.690000,14.690000,227244100
2023-06-08,14.440000,15.590000,14.390000,15.190000,15.190000,115591600
2023-06-09,15.360000,15.980000,14.820000,15.020000,15.020000,93983400
2023-06-12,15.440000,16.030001,15.330000,15.650000,15.650000,89900400
2023-06-13,16.180000,16.270000,15.163000,16.000000,16.000000,112765900
2023-06-14,15.930000,16.190001,15.440000,15.910000,15.910000,70871900
2023-06-15,15.660000,16.790001,15.490000,16.600000,16.600000,91200900
2023-06-16,16.870001,16.910000,16.010000,16.299999,16.299999,90473900
2023-06-20,15.990000,16.889999,15.580000,15.790000,15.790000,81335000
2023-06-21,15.660000,15.755000,14.370000,14.640000,14.640000,97885000
2023-06-22,14.300000,14.440000,13.860000,14.050000,14.050000,103461000
2023-06-23,13.640000,14.140000,13.560000,14.030000,14.030000,74640600
2023-06-26,13.870000,14.420000,13.830000,13.940000,13.940000,50679900
2023-06-27,14.220000,14.760000,13.960000,14.610000,14.610000,55410500
2023-06-28,14.530000,15.430000,14.465000,15.280000,15.280000,66001000
2023-06-29,15.400000,15.570000,15.060000,15.200000,15.200000,46300900
2023-06-30,15.480000,15.800000,15.230000,15.330000,15.330000,42081000
2023-07-03,15.490000,15.590000,15.190000,15.520000,15.520000,26037400
2023-07-05,15.425000,15.770000,15.230000,15.700000,15.700000,39179900
2023-07-06,15.320000,15.383000,14.620000,15.130000,15.130000,56534000
2023-07-07,15.230000,15.900000,15.190000,15.340000,15.340000,48109800
2023-07-10,15.370000,16.330000,14.945000,16.299999,16.299999,62823600
2023-07-11,16.469999,16.930000,16.150000,16.490000,16.490000,63236600
2023-07-12,16.780001,16.940001,16.410000,16.590000,16.590000,50079400
2023-07-13,16.700001,17.260000,16.631001,16.740000,16.740000,58397800
2023-07-14,16.760000,17.000000,16.270000,16.400000,16.400000,45018700
2023-07-17,16.420000,17.590000,16.320000,17.400000,17.400000,63505000
2023-07-18,17.879999,18.129999,17.190001,18.080000,18.080000,87365700
